age;gender;maritalStatus;employmentStatus;employmentSeniorityYears;annualIncome;incomeType;homeOwnership;dependents;creditLimit;isRevolving;interestRate;lti;dti;previousDefaultsCount;target_PD;default
22;Hombre;Soltero;Temporal;0;14566.4;Salario;Propia_Hipoteca;0;5000.0;No;0.0;0.3433;0.1648;0;0.196265;No
57;Mujer;Divorciado;Indefinido;2;53092.22;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.4709;0.226;0;0.00452;No
45;Mujer;Soltero;Autonomo;14;28487.98;Autonomo;Propia_Hipoteca;1;4000.0;Si;0.239;0.1404;0.0674;0;0.00328;No
62;Hombre;Divorciado;Indefinido;14;24897.37;Salario;Alquiler;0;4500.0;Si;0.2191;0.1807;0.0868;1;0.021761;No
38;Mujer;Casado;Indefinido;13;23797.69;Salario;Propia_Hipoteca;2;2500.0;Si;0.1485;0.1051;0.0504;0;0.002837;No
47;Hombre;Casado;Indefinido;13;14566.4;Salario;Propia_Pagada;0;5000.0;No;0.0;0.3433;0.1648;0;0.000553;No
38;Hombre;Casado;Indefinido;15;23630.73;Salario;Alquiler;2;9500.0;Si;0.2512;0.402;0.193;0;0.006527;No
33;Mujer;Casado;Indefinido;2;32880.6;Salario;Alquiler;0;10500.0;Si;0.277;0.3193;0.1533;0;0.007552;No
50;Mujer;Soltero;Funcionario;22;20721.0;Salario;Propia_Hipoteca;3;10000.0;Si;0.2879;0.4826;0.2316;0;0.011896;No
48;Hombre;Casado;Indefinido;29;19940.21;Salario;Alquiler;2;10000.0;Si;0.1669;0.5015;0.2407;1;0.140528;No
37;Hombre;Soltero;Indefinido;5;59757.17;Salario;Alquiler;2;17000.0;No;0.0;0.2845;0.1366;0;0.00274;No
43;Mujer;Casado;Indefinido;13;14566.4;Salario;Propia_Hipoteca;1;2000.0;No;0.0;0.1373;0.0659;0;0.007303;No
34;Mujer;Soltero;Temporal;2;26613.87;Salario;Propia_Pagada;1;4500.0;No;0.0;0.1691;0.0812;0;0.007449;No
26;Hombre;Soltero;Inactivo;1;9479.37;Pension;Cedida;0;2000.0;Si;0.2223;0.211;0.1013;0;0.154259;No
46;Mujer;Casado;Indefinido;21;25351.85;Salario;Alquiler;3;3000.0;Si;0.1581;0.1183;0.0568;0;0.002423;No
45;Hombre;Casado;Indefinido;7;35937.84;Salario;Alquiler;2;16500.0;Si;0.276;0.4591;0.2204;0;0.022742;No
52;Hombre;Casado;Indefinido;1;27240.72;Salario;Propia_Pagada;1;5000.0;No;0.0;0.1835;0.0881;0;0.006545;No
41;Mujer;Divorciado;Temporal;2;35844.23;Salario;Propia_Pagada;2;9500.0;No;0.0;0.265;0.1272;2;0.422948;No
39;Hombre;Casado;Indefinido;3;43063.28;Salario;Cedida;1;10500.0;Si;0.1303;0.2438;0.117;0;0.00105;No
42;Mujer;Casado;Indefinido;12;14566.4;Salario;Propia_Pagada;2;2500.0;Si;0.1652;0.1716;0.0824;0;0.000828;No
64;Mujer;Soltero;Indefinido;12;67758.28;Salario;Propia_Hipoteca;0;19000.0;No;0.0;0.2804;0.1346;0;0.000189;No
42;Hombre;Casado;Indefinido;4;39006.0;Salario;Propia_Hipoteca;2;9500.0;No;0.0;0.2436;0.1169;0;0.001088;No
43;Mujer;Soltero;Desempleado;0;18031.35;Ayudas;Propia_Hipoteca;1;7500.0;No;0.0;0.4159;0.1997;0;0.839106;Si
32;Hombre;Soltero;Indefinido;7;15494.88;Salario;Alquiler;2;4500.0;Si;0.3739;0.2904;0.1394;0;0.778679;Si
38;Mujer;Casado;Indefinido;10;28467.75;Salario;Propia_Hipoteca;1;5000.0;No;0.0;0.1756;0.0843;0;0.000529;No
39;Hombre;Casado;Funcionario;1;72622.47;Salario;Propia_Pagada;0;15500.0;No;0.0;0.2134;0.1024;0;7.3e-05;No
42;Mujer;Soltero;Funcionario;13;36657.5;Salario;Alquiler;2;8500.0;Si;0.2703;0.2319;0.1113;0;0.000501;No
31;Hombre;Casado;Indefinido;12;21459.06;Salario;Alquiler;2;8000.0;Si;0.2324;0.3728;0.1789;0;0.011909;No
22;Hombre;Casado;Inactivo;0;19077.0;Pension;Alquiler;0;3500.0;Si;0.1455;0.1835;0.0881;0;0.253103;No
39;Mujer;Viudo;Autonomo;10;100517.64;Autonomo;Alquiler;1;22500.0;No;0.0;0.2238;0.1074;0;0.001869;No
59;Hombre;Divorciado;Indefinido;5;29295.98;Salario;Alquiler;0;8500.0;Si;0.1717;0.2901;0.1393;0;0.00683;No
44;Mujer;Casado;Temporal;0;17722.87;Salario;Propia_Hipoteca;0;2000.0;Si;0.2418;0.1128;0.0542;0;0.067852;No
55;Mujer;Soltero;Indefinido;5;14566.4;Salario;Propia_Pagada;0;4500.0;No;0.0;0.3089;0.1483;0;0.004421;No
54;Mujer;Viudo;Indefinido;20;40376.53;Salario;Alquiler;2;10000.0;No;0.0;0.2477;0.1189;0;0.000785;No
52;Hombre;Divorciado;Indefinido;21;14566.4;Salario;Propia_Hipoteca;1;6500.0;Si;0.1403;0.4462;0.2142;0;0.006973;No
24;Mujer;Soltero;Temporal;1;16867.34;Salario;Propia_Pagada;0;5500.0;No;0.0;0.3261;0.1565;0;0.063923;No
44;Mujer;Casado;Funcionario;26;25909.09;Salario;Propia_Pagada;1;8000.0;Si;0.29;0.3088;0.1482;0;0.002363;No
61;Hombre;Casado;Indefinido;10;14566.4;Salario;Alquiler;0;3000.0;No;0.0;0.206;0.0989;1;0.105256;No
37;Hombre;Soltero;Indefinido;7;20717.69;Salario;Propia_Hipoteca;2;2500.0;No;0.0;0.1207;0.0579;0;0.012564;No
43;Hombre;Casado;Temporal;0;22667.9;Salario;Propia_Hipoteca;1;4000.0;Si;0.207;0.1765;0.0847;0;0.135863;No
46;Hombre;Casado;Temporal;1;18483.68;Salario;Cedida;1;3500.0;Si;0.2951;0.1894;0.0909;0;0.202192;No
37;Mujer;Casado;Autonomo;16;31243.62;Autonomo;Alquiler;0;11500.0;Si;0.2148;0.3681;0.1767;0;0.001941;No
52;Mujer;Casado;Indefinido;25;50931.08;Salario;Propia_Pagada;1;18000.0;Si;0.0726;0.3534;0.1696;1;0.000691;No
29;Mujer;Casado;Temporal;0;22564.99;Salario;Propia_Hipoteca;0;2500.0;No;0.0;0.1108;0.0532;0;0.094107;No
48;Hombre;Soltero;Indefinido;10;18989.26;Salario;Alquiler;0;9500.0;No;0.0;0.5003;0.2401;0;0.055829;No
57;Mujer;Casado;Autonomo;1;20635.36;Autonomo;Alquiler;0;7000.0;Si;0.1493;0.3392;0.1628;0;0.063814;No
33;Mujer;Soltero;Indefinido;3;21375.56;Salario;Propia_Hipoteca;1;8000.0;No;0.0;0.3743;0.1796;0;0.009338;No
38;Hombre;Soltero;Indefinido;16;14566.4;Salario;Alquiler;2;5000.0;Si;0.1943;0.3433;0.1648;0;0.00695;No
47;Mujer;Divorciado;Indefinido;9;22410.81;Salario;Propia_Hipoteca;2;11000.0;No;0.0;0.4908;0.2356;0;0.024588;No
55;Mujer;Casado;Funcionario;4;31548.86;Salario;Propia_Pagada;3;9000.0;Si;0.1508;0.2853;0.1369;0;0.000369;No
21;Hombre;Soltero;Temporal;3;14566.4;Salario;Propia_Hipoteca;0;6500.0;Si;0.2787;0.4462;0.2142;0;0.790684;Si
21;Mujer;Soltero;Inactivo;0;11553.47;Pension;Propia_Hipoteca;0;4500.0;No;0.0;0.3895;0.187;0;0.599227;Si
61;Mujer;Casado;Indefinido;7;14566.4;Salario;Propia_Hipoteca;0;3000.0;Si;0.1617;0.206;0.0989;0;0.004685;No
42;Hombre;Casado;Temporal;1;33045.25;Salario;Alquiler;2;5000.0;No;0.0;0.1513;0.0726;0;0.028833;No
46;Hombre;Casado;Indefinido;5;39585.4;Salario;Alquiler;3;4500.0;No;0.0;0.1137;0.0546;0;0.003287;No
37;Hombre;Divorciado;Temporal;1;22057.72;Salario;Propia_Pagada;0;5000.0;Si;0.0633;0.2267;0.1088;0;0.013715;No
31;Hombre;Soltero;Funcionario;10;36693.36;Salario;Propia_Pagada;0;14500.0;Si;0.1517;0.3952;0.1897;0;0.000167;No
59;Hombre;Soltero;Funcionario;19;25427.41;Salario;Alquiler;0;6500.0;Si;0.2383;0.2556;0.1227;0;0.002706;No
37;Hombre;Divorciado;Autonomo;19;21986.76;Autonomo;Propia_Hipoteca;1;5500.0;Si;0.342;0.2502;0.1201;0;0.351106;No
36;Mujer;Soltero;Temporal;2;30600.39;Salario;Propia_Pagada;1;12500.0;Si;0.0774;0.4085;0.1961;0;0.008485;No
26;Hombre;Soltero;Desempleado;0;18417.8;Ayudas;Cedida;0;3000.0;No;0.0;0.1629;0.0782;0;0.849753;Si
36;Hombre;Soltero;Indefinido;17;110659.14;Salario;Propia_Pagada;2;25000.0;No;0.0;0.2259;0.1084;0;5.5e-05;No
43;Hombre;Casado;Funcionario;7;40837.71;Salario;Alquiler;0;12500.0;Si;0.1601;0.3061;0.1469;0;0.000422;No
42;Hombre;Divorciado;Desempleado;0;18498.67;Ayudas;Alquiler;1;9000.0;Si;0.128;0.4865;0.2335;0;0.875192;Si
36;Hombre;Soltero;Temporal;0;37243.44;Salario;Propia_Pagada;0;7000.0;No;0.0;0.188;0.0902;0;0.003816;No
47;Hombre;Soltero;Autonomo;6;60973.13;Autonomo;Propia_Hipoteca;2;25000.0;No;0.0;0.41;0.1968;0;0.004381;No
50;Mujer;Soltero;Indefinido;5;39869.69;Salario;Propia_Pagada;0;8500.0;No;0.0;0.2132;0.1023;2;0.013823;No
49;Hombre;Casado;Indefinido;6;30401.23;Salario;Alquiler;0;10500.0;No;0.0;0.3454;0.1658;0;0.014845;No
32;Hombre;Casado;Temporal;0;25823.72;Salario;Propia_Hipoteca;2;7000.0;Si;0.0873;0.2711;0.1301;4;0.999215;Si
39;Mujer;Casado;Indefinido;8;18163.45;Salario;Propia_Pagada;1;8000.0;No;0.0;0.4404;0.2114;0;0.007274;No
34;Mujer;Casado;Temporal;3;38087.6;Salario;Alquiler;1;11000.0;Si;0.17;0.2888;0.1386;4;0.970434;Si
46;Hombre;Divorciado;Funcionario;13;46722.45;Salario;Propia_Pagada;2;5000.0;Si;0.2513;0.107;0.0514;0;0.000168;No
43;Hombre;Soltero;Indefinido;12;27556.33;Salario;Propia_Hipoteca;1;12500.0;Si;0.1791;0.4536;0.2177;0;0.000542;No
63;Mujer;Casado;Indefinido;9;42936.2;Salario;Alquiler;0;6000.0;Si;0.2063;0.1397;0.0671;0;0.000558;No
48;Hombre;Casado;Temporal;0;48571.28;Salario;Propia_Hipoteca;0;23500.0;Si;0.2838;0.4838;0.2322;0;0.047603;No
58;Hombre;Viudo;Indefinido;3;37973.63;Salario;Propia_Hipoteca;0;16500.0;Si;0.1403;0.4345;0.2086;0;0.003237;No
35;Mujer;Soltero;Indefinido;15;39516.81;Salario;Propia_Hipoteca;3;8500.0;Si;0.1921;0.2151;0.1032;0;0.000206;No
30;Mujer;Soltero;Indefinido;12;36978.4;Salario;Propia_Hipoteca;2;7000.0;Si;0.1031;0.1893;0.0909;1;0.002434;No
50;Hombre;Divorciado;Indefinido;5;26727.26;Salario;Alquiler;1;2500.0;Si;0.2404;0.0935;0.0449;0;0.018305;No
55;Mujer;Divorciado;Indefinido;11;38513.5;Salario;Propia_Hipoteca;3;4000.0;Si;0.206;0.1039;0.0499;0;0.00067;No
40;Mujer;Casado;Funcionario;5;14566.4;Salario;Alquiler;1;5500.0;Si;0.2665;0.3776;0.1812;2;0.533833;Si
48;Mujer;Casado;Indefinido;0;49905.15;Salario;Alquiler;0;14500.0;Si;0.2209;0.2906;0.1395;0;0.01157;No
48;Hombre;Casado;Indefinido;6;71402.18;Salario;Propia_Hipoteca;0;25000.0;Si;0.1502;0.3501;0.1681;0;0.002413;No
18;Mujer;Soltero;Inactivo;0;26761.6;Pension;Propia_Hipoteca;0;5500.0;Si;0.2401;0.2055;0.0986;0;0.328406;No
27;Mujer;Casado;Funcionario;6;105438.29;Salario;Cedida;0;25000.0;Si;0.1287;0.2371;0.1138;2;0.011539;No
58;Hombre;Casado;Indefinido;4;30489.36;Salario;Propia_Pagada;0;9000.0;No;0.0;0.2952;0.1417;0;0.000389;No
45;Mujer;Divorciado;Temporal;1;15571.45;Salario;Propia_Hipoteca;3;2000.0;Si;0.2317;0.1284;0.0617;0;0.182619;No
45;Mujer;Casado;Autonomo;18;23682.96;Autonomo;Propia_Pagada;3;4500.0;Si;0.21;0.19;0.0912;3;0.294531;No
33;Hombre;Soltero;Autonomo;10;33133.11;Autonomo;Alquiler;1;15000.0;Si;0.282;0.4527;0.2173;0;0.0683;No
29;Hombre;Soltero;Autonomo;3;26348.47;Autonomo;Propia_Hipoteca;0;5500.0;Si;0.2264;0.2087;0.1002;0;0.012451;No
29;Mujer;Casado;Temporal;0;14571.97;Salario;Propia_Hipoteca;0;1500.0;No;0.0;0.1029;0.0494;0;0.383643;No
50;Hombre;Soltero;Indefinido;10;19193.0;Salario;Propia_Hipoteca;2;5500.0;Si;0.2218;0.2866;0.1376;0;0.022118;No
34;Hombre;Soltero;Temporal;2;35294.14;Salario;Propia_Pagada;2;5000.0;Si;0.3516;0.1417;0.068;0;0.178676;No
32;Mujer;Casado;Temporal;0;115503.49;Salario;Propia_Hipoteca;1;25000.0;Si;0.1244;0.2164;0.1039;0;0.006612;No
29;Mujer;Casado;Temporal;3;53297.24;Salario;Propia_Pagada;0;25000.0;No;0.0;0.4691;0.2252;0;0.001334;No
51;Hombre;Divorciado;Indefinido;6;64298.53;Salario;Propia_Pagada;2;25000.0;Si;0.1366;0.3888;0.1866;0;0.000633;No
43;Hombre;Divorciado;Indefinido;6;35610.54;Salario;Alquiler;2;17000.0;No;0.0;0.4774;0.2291;0;0.00517;No
20;Mujer;Soltero;Inactivo;1;9450.11;Pension;Propia_Hipoteca;0;3000.0;No;0.0;0.3175;0.1524;0;0.512925;Si
20;Mujer;Soltero;Indefinido;2;20909.37;Salario;Propia_Pagada;0;10000.0;Si;0.2329;0.4783;0.2296;0;0.029966;No
51;Mujer;Viudo;Indefinido;20;117970.71;Salario;Propia_Pagada;2;25000.0;Si;0.26;0.2119;0.1017;0;9.2e-05;No
44;Hombre;Casado;Autonomo;6;23216.27;Autonomo;Propia_Pagada;1;3000.0;No;0.0;0.1292;0.062;0;0.008022;No
48;Hombre;Soltero;Indefinido;15;59396.02;Salario;Alquiler;2;15500.0;Si;0.1166;0.261;0.1253;0;0.001518;No
34;Mujer;Soltero;Indefinido;16;20951.57;Salario;Propia_Pagada;3;4500.0;Si;0.2011;0.2148;0.1031;0;0.000707;No
32;Hombre;Soltero;Temporal;2;27356.68;Salario;Propia_Hipoteca;0;13000.0;Si;0.2504;0.4752;0.2281;0;0.023024;No
40;Mujer;Casado;Temporal;1;24005.54;Salario;Cedida;2;9000.0;No;0.0;0.3749;0.18;0;0.106727;No
37;Mujer;Casado;Temporal;0;26919.74;Salario;Propia_Hipoteca;2;13000.0;No;0.0;0.4829;0.2318;0;0.080189;No
31;Mujer;Casado;Desempleado;1;17164.9;Ayudas;Propia_Pagada;0;5000.0;No;0.0;0.2913;0.1398;0;0.334896;No
48;Mujer;Casado;Indefinido;6;34588.58;Salario;Propia_Hipoteca;2;5000.0;Si;0.1514;0.1446;0.0694;0;0.00199;No
38;Mujer;Casado;Autonomo;20;14566.4;Autonomo;Propia_Pagada;0;3000.0;Si;0.163;0.206;0.0989;0;0.004836;No
44;Mujer;Divorciado;Indefinido;0;64499.51;Salario;Propia_Hipoteca;3;14500.0;Si;0.305;0.2248;0.1079;0;0.039815;No
35;Hombre;Casado;Indefinido;0;28503.01;Salario;Alquiler;2;12500.0;No;0.0;0.4386;0.2105;0;0.018609;No
36;Mujer;Casado;Autonomo;17;40266.8;Autonomo;Propia_Hipoteca;2;11000.0;Si;0.1828;0.2732;0.1311;0;0.00141;No
42;Hombre;Casado;Indefinido;5;101609.46;Salario;Alquiler;1;25000.0;No;0.0;0.246;0.1181;0;0.00058;No
51;Hombre;Casado;Temporal;1;28221.25;Salario;Propia_Pagada;1;12000.0;Si;0.1369;0.4252;0.2041;2;0.22621;No
51;Mujer;Casado;Indefinido;11;27642.48;Salario;Alquiler;2;3500.0;No;0.0;0.1266;0.0608;0;0.00079;No
43;Mujer;Casado;Indefinido;21;26830.41;Salario;Alquiler;1;11500.0;Si;0.1579;0.4286;0.2057;1;0.042379;No
31;Mujer;Soltero;Temporal;1;14566.4;Salario;Propia_Pagada;2;2500.0;Si;0.3054;0.1716;0.0824;4;0.999278;Si
55;Hombre;Casado;Autonomo;1;93388.17;Autonomo;Propia_Hipoteca;2;25000.0;No;0.0;0.2677;0.1285;0;0.005058;No
47;Hombre;Divorciado;Indefinido;5;17546.07;Salario;Alquiler;1;2000.0;Si;0.265;0.114;0.0547;0;0.044369;No
37;Mujer;Soltero;Desempleado;1;18334.66;Ayudas;Cedida;0;8000.0;No;0.0;0.4363;0.2094;0;0.695387;Si
44;Mujer;Soltero;Indefinido;1;18380.73;Salario;Propia_Hipoteca;2;9000.0;No;0.0;0.4896;0.235;0;0.044702;No
58;Mujer;Soltero;Indefinido;32;24995.6;Salario;Propia_Hipoteca;0;9000.0;Si;0.269;0.3601;0.1728;0;0.002091;No
30;Mujer;Divorciado;Indefinido;12;14566.4;Salario;Alquiler;0;6000.0;No;0.0;0.4119;0.1977;0;0.011423;No
32;Hombre;Casado;Indefinido;14;31250.25;Salario;Alquiler;2;10000.0;No;0.0;0.32;0.1536;0;0.003313;No
62;Hombre;Casado;Indefinido;6;29794.15;Salario;Alquiler;0;9500.0;Si;0.1892;0.3189;0.1531;0;0.001117;No
42;Hombre;Soltero;Funcionario;0;37088.97;Salario;Alquiler;2;17000.0;Si;0.2071;0.4584;0.22;0;0.003337;No
31;Mujer;Casado;Temporal;13;20246.84;Salario;Propia_Hipoteca;2;5500.0;No;0.0;0.2716;0.1304;0;0.010827;No
31;Hombre;Divorciado;Indefinido;13;20556.25;Salario;Propia_Pagada;2;4000.0;No;0.0;0.1946;0.0934;1;0.009318;No
27;Mujer;Casado;Inactivo;0;8301.68;Pension;Alquiler;0;2000.0;Si;0.0612;0.2409;0.1156;0;0.289562;No
49;Mujer;Casado;Indefinido;14;47914.08;Salario;Cedida;0;9000.0;Si;0.1838;0.1878;0.0902;0;0.000349;No
35;Mujer;Soltero;Indefinido;17;14566.4;Salario;Propia_Hipoteca;2;6000.0;No;0.0;0.4119;0.1977;0;0.003672;No
47;Hombre;Casado;Indefinido;26;34538.83;Salario;Propia_Hipoteca;0;17000.0;No;0.0;0.4922;0.2363;0;0.000155;No
33;Hombre;Soltero;Indefinido;8;18657.43;Salario;Alquiler;2;5000.0;No;0.0;0.268;0.1286;0;0.031452;No
42;Mujer;Casado;Temporal;2;14566.4;Salario;Propia_Pagada;1;7000.0;No;0.0;0.4806;0.2307;0;0.016284;No
72;Mujer;Viudo;Indefinido;9;22031.42;Salario;Propia_Pagada;0;6000.0;Si;0.306;0.2723;0.1307;0;0.042771;No
30;Hombre;Casado;Temporal;1;14566.4;Salario;Propia_Pagada;0;5500.0;Si;0.3298;0.3776;0.1812;0;0.250852;No
40;Hombre;Casado;Autonomo;13;17925.63;Autonomo;Alquiler;2;3500.0;No;0.0;0.1953;0.0937;0;0.007776;No
46;Mujer;Casado;Funcionario;18;23094.48;Salario;Propia_Hipoteca;2;9500.0;Si;0.1122;0.4114;0.1974;0;0.001932;No
51;Hombre;Soltero;Autonomo;2;58810.8;Autonomo;Cedida;2;25000.0;No;0.0;0.4251;0.204;0;0.010164;No
47;Mujer;Divorciado;Indefinido;11;59515.09;Salario;Propia_Hipoteca;2;22500.0;No;0.0;0.3781;0.1815;1;0.01347;No
41;Hombre;Viudo;Indefinido;14;62619.89;Salario;Alquiler;1;25000.0;Si;0.1645;0.3992;0.1916;2;0.042704;No
21;Mujer;Soltero;Temporal;2;26840.74;Salario;Alquiler;0;9500.0;No;0.0;0.3539;0.1699;0;0.269199;No
34;Mujer;Soltero;Indefinido;11;38173.1;Salario;Alquiler;1;9000.0;Si;0.2202;0.2358;0.1132;0;0.001086;No
54;Mujer;Casado;Indefinido;5;62401.75;Salario;Propia_Hipoteca;2;25000.0;Si;0.1676;0.4006;0.1923;0;0.001433;No
29;Hombre;Soltero;Temporal;1;43413.51;Salario;Propia_Hipoteca;0;13000.0;No;0.0;0.2994;0.1437;0;0.024555;No
49;Mujer;Casado;Indefinido;6;19510.56;Salario;Propia_Pagada;2;8000.0;No;0.0;0.41;0.1968;1;0.113173;No
58;Mujer;Casado;Autonomo;18;19399.3;Autonomo;Propia_Pagada;0;3000.0;No;0.0;0.1546;0.0742;0;0.00378;No
57;Mujer;Casado;Indefinido;11;103555.64;Salario;Alquiler;0;25000.0;No;0.0;0.2414;0.1159;0;0.000206;No
23;Hombre;Soltero;Inactivo;0;35040.83;Pension;Propia_Pagada;0;9500.0;Si;0.2385;0.2711;0.1301;0;0.049983;No
41;Hombre;Casado;Autonomo;23;19149.22;Autonomo;Propia_Hipoteca;2;4500.0;Si;0.2568;0.235;0.1128;0;0.025189;No
61;Mujer;Casado;Indefinido;25;42069.98;Salario;Cedida;0;7000.0;Si;0.2153;0.1664;0.0799;0;0.000164;No
33;Mujer;Soltero;Temporal;5;25307.54;Salario;Propia_Pagada;1;12000.0;No;0.0;0.4742;0.2276;0;0.013083;No
41;Mujer;Casado;Temporal;2;17290.05;Salario;Propia_Hipoteca;3;6000.0;Si;0.1714;0.347;0.1666;3;0.98862;Si
46;Mujer;Soltero;Autonomo;2;32575.86;Autonomo;Alquiler;2;7500.0;Si;0.2046;0.2302;0.1105;0;0.00987;No
30;Mujer;Soltero;Temporal;2;14566.4;Salario;Propia_Pagada;0;5500.0;Si;0.2;0.3776;0.1812;0;0.008527;No
33;Mujer;Soltero;Temporal;0;20959.09;Salario;Alquiler;0;5000.0;Si;0.2871;0.2386;0.1145;0;0.319183;No
45;Otro;Soltero;Indefinido;3;24398.49;Salario;Propia_Pagada;2;3000.0;Si;0.2347;0.123;0.059;0;0.002212;No
56;Mujer;Divorciado;Indefinido;10;44239.53;Salario;Propia_Hipoteca;0;14500.0;Si;0.2508;0.3278;0.1573;1;0.10078;No
25;Mujer;Casado;Desempleado;0;21771.42;Ayudas;Propia_Hipoteca;0;2500.0;Si;0.1019;0.1148;0.0551;0;0.692961;Si
26;Mujer;Soltero;Indefinido;5;14566.4;Salario;Propia_Pagada;0;4500.0;Si;0.3452;0.3089;0.1483;0;0.251037;No
31;Mujer;Soltero;Indefinido;5;53590.04;Salario;Propia_Pagada;1;18500.0;Si;0.0912;0.3452;0.1657;0;0.000945;No
48;Hombre;Casado;Indefinido;9;26722.93;Salario;Alquiler;0;4000.0;No;0.0;0.1497;0.0718;0;0.012657;No
35;Mujer;Casado;Funcionario;15;19689.13;Salario;Alquiler;1;4500.0;No;0.0;0.2286;0.1097;0;0.000978;No
33;Mujer;Casado;Temporal;0;22848.26;Salario;Cedida;2;6500.0;Si;0.2349;0.2845;0.1366;0;0.287071;No
55;Mujer;Casado;Funcionario;27;32613.12;Salario;Alquiler;0;14500.0;Si;0.311;0.4446;0.2134;0;0.003785;No
56;Hombre;Casado;Funcionario;9;42633.73;Salario;Propia_Pagada;0;18500.0;Si;0.3422;0.4339;0.2083;0;0.004883;No
47;Mujer;Soltero;Funcionario;10;117863.51;Salario;Propia_Hipoteca;3;25000.0;Si;0.394;0.2121;0.1018;0;0.059974;No
28;Mujer;Divorciado;Temporal;0;22299.0;Salario;Cedida;0;6000.0;Si;0.2504;0.2691;0.1292;2;0.976945;Si
51;Hombre;Casado;Indefinido;6;26243.45;Salario;Propia_Pagada;1;9500.0;No;0.0;0.362;0.1738;0;0.002953;No
40;Hombre;Casado;Indefinido;2;40432.41;Salario;Propia_Hipoteca;2;15500.0;Si;0.1261;0.3834;0.184;2;0.17847;No
31;Hombre;Casado;Temporal;0;14566.4;Salario;Alquiler;0;6500.0;No;0.0;0.4462;0.2142;0;0.153334;No
37;Mujer;Viudo;Indefinido;11;31498.74;Salario;Alquiler;0;7000.0;Si;0.2522;0.2222;0.1067;0;0.000449;No
37;Hombre;Viudo;Temporal;0;14566.4;Salario;Alquiler;1;2500.0;No;0.0;0.1716;0.0824;0;0.126904;No
29;Hombre;Casado;Temporal;2;14566.4;Salario;Propia_Hipoteca;0;2500.0;No;0.0;0.1716;0.0824;0;0.02726;No
29;Hombre;Soltero;Temporal;0;14566.4;Salario;Alquiler;0;2500.0;Si;0.2911;0.1716;0.0824;0;0.473381;No
41;Mujer;Casado;Indefinido;23;29562.21;Salario;Propia_Pagada;0;13500.0;Si;0.139;0.4567;0.2192;0;0.000144;No
31;Hombre;Casado;Indefinido;9;14566.4;Salario;Alquiler;1;6000.0;Si;0.2207;0.4119;0.1977;0;0.022477;No
38;Hombre;Casado;Autonomo;9;53468.7;Autonomo;Cedida;2;25000.0;Si;0.1642;0.4676;0.2244;0;0.005055;No
42;Hombre;Soltero;Indefinido;23;90796.89;Salario;Propia_Hipoteca;3;25000.0;Si;0.2357;0.2753;0.1322;1;0.004906;No
20;Hombre;Soltero;Autonomo;2;42737.91;Autonomo;Alquiler;0;5000.0;Si;0.3641;0.117;0.0562;0;0.391305;No
49;Hombre;Soltero;Temporal;1;61080.08;Salario;Propia_Hipoteca;1;25000.0;No;0.0;0.4093;0.1965;0;0.017643;No
21;Mujer;Soltero;Inactivo;1;36263.78;Pension;Alquiler;0;12500.0;No;0.0;0.3447;0.1655;2;0.934799;Si
29;Hombre;Soltero;Funcionario;10;51560.25;Salario;Propia_Hipoteca;0;20000.0;Si;0.2156;0.3879;0.1862;0;0.001027;No
34;Hombre;Casado;Indefinido;9;38590.65;Salario;Propia_Hipoteca;0;5500.0;No;0.0;0.1425;0.0684;0;0.000805;No
29;Hombre;Soltero;Temporal;0;14566.4;Salario;Propia_Pagada;0;5500.0;Si;0.2181;0.3776;0.1812;0;0.061908;No
27;Hombre;Soltero;Indefinido;1;113091.26;Salario;Propia_Hipoteca;0;25000.0;Si;0.2217;0.2211;0.1061;0;0.000624;No
60;Hombre;Casado;Indefinido;3;19698.54;Salario;Propia_Pagada;0;3500.0;No;0.0;0.1777;0.0853;0;0.001383;No
44;Hombre;Casado;Autonomo;6;40695.85;Autonomo;Alquiler;1;17000.0;Si;0.1174;0.4177;0.2005;0;0.016926;No
55;Hombre;Casado;Temporal;1;14566.4;Salario;Alquiler;0;7000.0;No;0.0;0.4806;0.2307;0;0.212646;No
46;Mujer;Divorciado;Temporal;0;18786.53;Salario;Propia_Hipoteca;3;3000.0;No;0.0;0.1597;0.0767;2;0.937101;Si
51;Hombre;Casado;Indefinido;4;21447.84;Salario;Propia_Hipoteca;2;5000.0;Si;0.166;0.2331;0.1119;0;0.015281;No
56;Hombre;Casado;Funcionario;10;68841.37;Salario;Alquiler;0;25000.0;Si;0.1794;0.3632;0.1743;0;0.000667;No
53;Hombre;Casado;Indefinido;13;27876.05;Salario;Propia_Pagada;0;4500.0;No;0.0;0.1614;0.0775;0;0.000113;No
58;Hombre;Casado;Funcionario;1;65397.77;Salario;Propia_Hipoteca;0;23500.0;No;0.0;0.3593;0.1725;0;0.000807;No
38;Hombre;Soltero;Temporal;0;17614.85;Salario;Propia_Hipoteca;1;6000.0;No;0.0;0.3406;0.1635;4;0.99917;Si
30;Hombre;Casado;Indefinido;12;14566.4;Salario;Propia_Pagada;2;4000.0;No;0.0;0.2746;0.1318;0;0.00122;No
45;Mujer;Soltero;Indefinido;7;33572.23;Salario;Propia_Pagada;2;15500.0;Si;0.2117;0.4617;0.2216;0;0.001175;No
35;Mujer;Casado;Indefinido;17;22752.76;Salario;Alquiler;0;7500.0;Si;0.1765;0.3296;0.1582;0;0.004084;No
