age;gender;maritalStatus;education;employmentStatus;occupationSector;dependents;homeOwnership;hasMortgage;annualIncome;loanType;purpose;loanAmount;termMonths;interestRate;ltv;dti;previousLoansCount;previousDefaultsCount;target_PD;default
63;Mujer;Divorciado;Secundaria;Inactivo;Agropecuario;0;Propia_Hipoteca;Si;28870.81;Hipotecario;Reforma_Vivienda;145751.27;310;0.0391;0.7453;0.3108;2;0;0.002607;0
44;Mujer;Casado;Secundaria;Indefinido;Ventas;2;Propia_Hipoteca;Si;10919.64;Consumo;Tecnologia;3947.53;9;0.1242;0.0;0.5073;4;0;0.004197;0
66;Hombre;Soltero;Primaria;Inactivo;Construccion;1;Alquiler;No;12239.04;Auto;Compra_Vehiculo;7782.97;62;0.0613;0.0;0.1439;2;0;0.003446;0
44;Hombre;Soltero;Secundaria;Temporal;Salud;0;Propia_Pagada;No;22086.7;Consumo;Otros;7315.95;8;0.1161;0.0;0.5187;2;2;0.060849;1
39;Mujer;Casado;Secundaria;Inactivo;Ventas;1;Propia_Hipoteca;Si;15853.01;Consumo;Tecnologia;11683.02;8;0.1296;0.0;0.95;3;0;0.014751;0
58;Mujer;Casado;Posgrado;Temporal;Ventas;0;Propia_Pagada;No;11539.78;Consumo;Otros;4995.87;12;0.1452;0.0;0.4677;0;5;0.103003;1
45;Mujer;Soltero;Formacion Profesional;Funcionario;Salud;0;Cedida;No;25754.03;Hipotecario;Compra_Vivienda;127055.8;295;0.0254;0.6861;0.27;2;0;0.000457;0
43;Mujer;Soltero;Grado;Autonomo;Ventas;0;Cedida;No;35613.69;Consumo;Electrodomesticos;11072.03;13;0.1344;0.0;0.31;4;0;0.005554;0
27;Mujer;Casado;Posgrado;Desempleado;Ventas;1;Alquiler;No;6513.3;Consumo;Viajes;1172.85;13;0.1462;0.0;0.1807;4;0;0.05666;0
49;Mujer;Casado;Formacion Profesional;Desempleado;Sector Publico;2;Propia_Hipoteca;Si;7868.51;Consumo;Electrodomesticos;910.99;21;0.0896;0.0;0.0717;5;0;0.057995;0
36;Hombre;Divorciado;Grado;Temporal;Sector Publico;0;Alquiler;No;55603.75;Auto;Compra_Vehiculo;60000.0;53;0.0716;0.0;0.2857;1;0;0.002923;0
36;Mujer;Casado;Bachillerato;Indefinido;Sector Publico;1;Alquiler;No;49905.28;Consumo;Viajes;5917.81;13;0.0914;0.0;0.1154;3;0;0.000965;0
36;Hombre;Soltero;Sin Estudios;Indefinido;Salud;3;Alquiler;No;6933.15;Auto;Compra_Vehiculo;5000.0;54;0.0565;0.0;0.1819;5;0;0.001925;0
47;Mujer;Casado;Grado;Indefinido;Tecnologia;3;Propia_Hipoteca;Si;42895.95;Consumo;Otros;17302.4;6;0.1362;0.0;0.8391;2;0;0.010954;0
23;Mujer;Soltero;Secundaria;Temporal;Ventas;1;Alquiler;No;3358.54;Consumo;Tecnologia;751.19;9;0.0657;0.0;0.3064;1;0;0.003282;0
39;Hombre;Casado;Bachillerato;Indefinido;Sector Publico;3;Cedida;No;55410.4;Hipotecario;Reforma_Vivienda;295410.83;198;0.0218;1.1442;0.3851;2;0;0.002145;0
53;Hombre;Soltero;Bachillerato;Inactivo;Sector Publico;4;Propia_Hipoteca;Si;16342.41;Auto;Compra_Vehiculo;15319.23;49;0.0583;0.0;0.2585;0;0;0.003291;0
27;Hombre;Soltero;Grado;Indefinido;Sector Publico;0;Alquiler;No;57706.98;Consumo;Tecnologia;28541.29;12;0.1351;0.0;0.5315;1;0;0.002046;0
44;Mujer;Casado;Grado;Funcionario;Educacion;2;Propia_Pagada;No;20634.55;Auto;Compra_Vehiculo;25615.16;79;0.0456;0.0;0.2186;0;1;0.006233;0
34;Hombre;Casado;Secundaria;Indefinido;Salud;3;Alquiler;No;8775.81;Auto;Compra_Vehiculo;9694.97;46;0.0612;0.0;0.3241;2;0;0.001893;0
37;Hombre;Casado;Secundaria;Autonomo;Salud;1;Propia_Pagada;No;56327.56;Auto;Compra_Vehiculo;60000.0;53;0.0412;0.0;0.2642;1;0;0.001797;0
61;Hombre;Casado;Primaria;Inactivo;Salud;2;Propia_Pagada;No;29953.57;Personal;Salud;18859.99;40;0.0711;0.0;0.2127;4;0;0.001592;0
22;Hombre;Soltero;Secundaria;Desempleado;Ventas;0;Cedida;No;7037.99;Consumo;Viajes;3008.92;17;0.0641;0.0;0.3165;0;0;0.060982;1
51;Hombre;Casado;Formacion Profesional;Indefinido;Hosteleria;1;Alquiler;No;12105.33;Consumo;Tecnologia;8698.13;20;0.1375;0.0;0.4849;1;0;0.004524;0
36;Hombre;Casado;Bachillerato;Autonomo;Sector Publico;3;Alquiler;No;5351.16;Consumo;Otros;2503.53;17;0.1231;0.0;0.3616;1;0;0.002443;0
35;Mujer;Casado;Bachillerato;Indefinido;Tecnologia;4;Propia_Hipoteca;Si;10200.14;Auto;Compra_Vehiculo;5671.6;48;0.0468;0.0;0.1527;3;0;0.001671;0
28;Mujer;Casado;Grado;Indefinido;Educacion;2;Cedida;No;32030.34;Hipotecario;Reforma_Vivienda;178721.28;284;0.0352;0.9518;0.3476;5;0;0.004844;0
51;Mujer;Casado;Grado;Autonomo;Tecnologia;2;Alquiler;No;25506.2;Hipotecario;Compra_Vivienda;115601.16;197;0.0189;1.0431;0.3212;5;0;0.004048;0
39;Mujer;Casado;Secundaria;Indefinido;Ventas;2;Propia_Hipoteca;Si;37000.34;Personal;Viajes;16032.99;18;0.072;0.0;0.3056;2;0;0.002096;0
38;Hombre;Divorciado;Bachillerato;Indefinido;Otros;3;Propia_Hipoteca;Si;24330.69;Hipotecario;Reforma_Vivienda;123004.12;356;0.0323;0.5841;0.265;3;0;0.001968;0
43;Hombre;Casado;Grado;Autonomo;Ventas;1;Propia_Pagada;No;44192.09;Consumo;Viajes;12428.94;19;0.0655;0.0;0.1875;1;0;0.003092;0
39;Hombre;Soltero;Bachillerato;Funcionario;Salud;1;Propia_Pagada;No;21003.22;Consumo;Viajes;9219.36;13;0.1326;0.0;0.4372;2;0;0.00107;0
18;Mujer;Soltero;Secundaria;Desempleado;Ventas;1;Cedida;No;7641.96;Consumo;Otros;2918.31;16;0.0731;0.0;0.3015;1;0;0.03923;0
36;Mujer;Casado;Bachillerato;Funcionario;Sector Publico;3;Alquiler;No;26619.92;Hipotecario;Reforma_Vivienda;109131.49;352;0.0304;0.4266;0.2113;4;0;0.001126;0
52;Hombre;Casado;Secundaria;Temporal;Hosteleria;1;Alquiler;No;11386.67;Personal;Reforma_Hogar;19130.75;35;0.134;0.0;0.6991;5;2;0.131955;1
23;Hombre;Soltero;Secundaria;Desempleado;Ventas;0;Alquiler;No;3153.62;Consumo;Viajes;1631.4;18;0.138;0.0;0.3838;2;1;0.424389;1
28;Hombre;Soltero;Formacion Profesional;Temporal;Salud;0;Alquiler;No;75666.54;Personal;Viajes;19336.19;21;0.0653;0.0;0.1549;0;0;0.001593;0
36;Hombre;Casado;Secundaria;Desempleado;Construccion;2;Propia_Pagada;No;6596.71;Consumo;Viajes;2545.69;22;0.0863;0.0;0.2283;2;0;0.049948;0
33;Hombre;Soltero;Posgrado;Indefinido;Ventas;4;Alquiler;No;84583.04;Auto;Compra_Vehiculo;60000.0;69;0.0574;0.0;0.1451;4;0;0.000676;0
41;Hombre;Soltero;Formacion Profesional;Funcionario;Sector Publico;0;Alquiler;No;22892.11;Consumo;Viajes;4017.28;18;0.0937;0.0;0.1259;4;1;0.003178;0
28;Mujer;Casado;Bachillerato;Autonomo;Construccion;2;Alquiler;No;9930.1;Consumo;Tecnologia;4299.14;14;0.0654;0.0;0.3864;5;0;0.002512;0
37;Mujer;Casado;Bachillerato;Temporal;Hosteleria;2;Alquiler;No;24039.52;Personal;Salud;25704.1;27;0.1287;0.0;0.5499;1;0;0.008634;0
41;Hombre;Casado;Formacion Profesional;Autonomo;Otros;2;Propia_Pagada;No;54485.01;Hipotecario;Reforma_Vivienda;277384.0;215;0.0216;0.9168;0.3429;3;0;0.002843;0
49;Mujer;Casado;Bachillerato;Indefinido;Agropecuario;1;Propia_Pagada;No;17743.17;Hipotecario;Reforma_Vivienda;80000.0;317;0.0397;0.4175;0.2758;5;0;0.002243;0
56;Mujer;Divorciado;Primaria;Indefinido;Tecnologia;2;Propia_Pagada;No;45061.95;Hipotecario;Compra_Vivienda;248796.86;281;0.024;0.6401;0.3086;3;0;0.001157;0
38;Mujer;Casado;Bachillerato;Funcionario;Salud;2;Propia_Hipoteca;Si;35930.18;Auto;Compra_Vehiculo;29113.66;63;0.0627;0.0;0.1815;4;0;0.001148;0
64;Mujer;Casado;Formacion Profesional;Indefinido;Otros;4;Propia_Pagada;No;32209.79;Personal;Consolidacion_Deuda;60720.01;37;0.143;0.0;0.7596;4;0;0.012339;0
39;Hombre;Soltero;Formacion Profesional;Indefinido;Agropecuario;1;Propia_Hipoteca;Si;16104.45;Auto;Compra_Vehiculo;12759.84;44;0.0611;0.0;0.2417;1;0;0.001477;0
51;Hombre;Casado;Formacion Profesional;Funcionario;Sector Publico;2;Alquiler;No;19716.0;Personal;Otros;16839.24;36;0.1177;0.0;0.3393;7;0;0.000862;0
65;Mujer;Viudo;Grado;Autonomo;Agropecuario;1;Propia_Hipoteca;Si;111930.38;Hipotecario;Reforma_Vivienda;432752.58;211;0.0166;0.5717;0.2537;1;0;0.000849;0
43;Hombre;Viudo;Grado;Autonomo;Educacion;2;Propia_Hipoteca;Si;36987.62;Personal;Reforma_Hogar;66017.9;17;0.0939;0.0;0.95;5;0;0.030296;0
25;Mujer;Casado;Grado;Indefinido;Ventas;3;Cedida;No;34986.88;Personal;Consolidacion_Deuda;18050.13;35;0.119;0.0;0.2102;2;0;0.002369;0
43;Mujer;Casado;Posgrado;Temporal;Otros;2;Propia_Hipoteca;Si;13657.94;Consumo;Viajes;7558.47;22;0.1143;0.0;0.336;3;0;0.004883;0
34;Hombre;Casado;Formacion Profesional;Funcionario;Sector Publico;1;Alquiler;No;23309.37;Consumo;Viajes;11505.81;18;0.1111;0.0;0.3588;3;0;0.000809;0
38;Mujer;Soltero;Primaria;Desempleado;Hosteleria;2;Propia_Hipoteca;Si;4154.93;Consumo;Electrodomesticos;2470.67;7;0.1371;0.0;0.95;2;0;0.241971;1
65;Hombre;Viudo;Secundaria;Indefinido;Educacion;0;Propia_Pagada;No;23967.33;Consumo;Viajes;6523.93;13;0.0834;0.0;0.2637;7;0;0.001296;0
27;Mujer;Casado;Grado;Indefinido;Salud;2;Alquiler;Si;19886.05;Consumo;Viajes;2595.67;22;0.0701;0.0;0.0761;6;0;0.002558;0
45;Mujer;Casado;Formacion Profesional;Indefinido;Salud;5;Propia_Pagada;No;45517.43;Consumo;Electrodomesticos;13049.14;12;0.1344;0.0;0.308;10;0;0.001309;0
31;Hombre;Casado;Grado;Temporal;Tecnologia;2;Alquiler;Si;15565.49;Personal;Otros;24503.75;52;0.0826;0.0;0.4334;2;0;0.008867;0
38;Hombre;Casado;Posgrado;Indefinido;Otros;3;Propia_Pagada;No;70545.69;Auto;Compra_Vehiculo;60000.0;64;0.0524;0.0;0.1832;2;0;0.001305;0
50;Hombre;Divorciado;Bachillerato;Funcionario;Educacion;2;Propia_Hipoteca;Si;94066.82;Auto;Compra_Vehiculo;60000.0;63;0.052;0.0;0.1391;3;0;0.000322;0
45;Mujer;Soltero;Secundaria;Indefinido;Hosteleria;1;Alquiler;No;7622.03;Personal;Otros;14685.1;43;0.062;0.0;0.601;1;0;0.007404;0
39;Hombre;Casado;Posgrado;Indefinido;Hosteleria;1;Propia_Hipoteca;Si;18424.78;Auto;Compra_Vehiculo;13742.09;62;0.0705;0.0;0.1726;4;0;0.002597;0
34;Hombre;Casado;Posgrado;Funcionario;Sector Publico;4;Propia_Hipoteca;Si;23582.18;Personal;Educacion;33505.08;45;0.1342;0.0;0.4842;1;0;0.001535;0
45;Mujer;Casado;Formacion Profesional;Autonomo;Salud;3;Propia_Hipoteca;Si;23029.65;Consumo;Electrodomesticos;5103.4;15;0.1258;0.0;0.1925;4;2;0.034889;0
62;Hombre;Viudo;Formacion Profesional;Indefinido;Sector Publico;2;Propia_Pagada;No;13570.68;Auto;Compra_Vehiculo;5000.0;78;0.0557;0.0;0.0677;4;0;0.002259;0
31;Mujer;Casado;Grado;Temporal;Ventas;4;Propia_Hipoteca;Si;21225.06;Auto;Compra_Vehiculo;26823.35;38;0.0676;0.0;0.4445;1;0;0.011363;0
64;Hombre;Soltero;Secundaria;Inactivo;Hosteleria;1;Propia_Hipoteca;Si;22811.11;Hipotecario;Compra_Vivienda;80000.0;298;0.033;0.5916;0.2071;7;0;0.002265;0
56;Hombre;Casado;Secundaria;Autonomo;Tecnologia;0;Propia_Pagada;No;59189.52;Hipotecario;Reforma_Vivienda;248066.37;207;0.0391;0.5224;0.3345;7;0;0.001742;0
58;Mujer;Divorciado;Grado;Funcionario;Salud;0;Cedida;No;22107.34;Personal;Viajes;14783.02;29;0.1006;0.0;0.3128;3;0;0.000552;0
45;Hombre;Casado;Formacion Profesional;Indefinido;Otros;4;Propia_Hipoteca;Si;20089.39;Personal;Otros;7418.88;17;0.1221;0.0;0.2852;2;0;0.001154;0
56;Mujer;Casado;Grado;Indefinido;Hosteleria;3;Alquiler;No;4868.41;Personal;Consolidacion_Deuda;7333.1;24;0.0857;0.0;0.8222;1;0;0.008428;0
29;Mujer;Soltero;Sin Estudios;Temporal;Construccion;0;Propia_Hipoteca;Si;16571.06;Personal;Educacion;23926.21;60;0.0699;0.0;0.343;5;0;0.003381;0
33;Hombre;Casado;Bachillerato;Temporal;Ventas;2;Propia_Pagada;No;22225.37;Personal;Salud;25499.36;39;0.0831;0.0;0.4041;2;0;0.006897;0
51;Mujer;Casado;Bachillerato;Funcionario;Sector Publico;0;Propia_Hipoteca;Si;21795.37;Consumo;Tecnologia;5944.29;7;0.0736;0.0;0.4791;3;0;0.001103;0
45;Hombre;Casado;Posgrado;Temporal;Sector Publico;0;Propia_Hipoteca;Si;24012.48;Hipotecario;Compra_Vivienda;80000.0;260;0.0177;0.4324;0.1853;3;0;0.004741;0
40;Mujer;Viudo;Formacion Profesional;Autonomo;Construccion;1;Propia_Pagada;No;43726.54;Consumo;Otros;30000.0;21;0.0701;0.0;0.4177;3;0;0.007396;0
18;Hombre;Soltero;Primaria;Temporal;Sector Publico;1;Alquiler;No;6714.41;Personal;Educacion;5985.09;55;0.1112;0.0;0.2491;0;0;0.004997;0
36;Mujer;Casado;Formacion Profesional;Autonomo;Tecnologia;3;Cedida;No;163617.48;Personal;Consolidacion_Deuda;80000.0;39;0.0883;0.0;0.1736;0;0;0.001456;0
27;Hombre;Casado;Grado;Funcionario;Salud;2;Alquiler;Si;33089.48;Consumo;Viajes;26322.18;16;0.0942;0.0;0.6372;2;0;0.006606;0
47;Hombre;Casado;Secundaria;Indefinido;Educacion;2;Propia_Hipoteca;Si;28281.82;Auto;Compra_Vehiculo;29333.7;74;0.0455;0.0;0.1932;4;0;0.002589;0
39;Mujer;Divorciado;Grado;Funcionario;Sector Publico;0;Propia_Hipoteca;Si;32308.13;Personal;Educacion;64130.87;15;0.075;0.0;0.95;2;0;0.008611;0
34;Mujer;Soltero;Primaria;Desempleado;Sector Publico;4;Cedida;Si;4331.3;Consumo;Tecnologia;2708.27;17;0.1133;0.0;0.4798;5;0;0.088935;1
73;Mujer;Viudo;Formacion Profesional;Inactivo;Otros;2;Alquiler;No;18526.14;Personal;Educacion;20281.71;56;0.0729;0.0;0.2774;1;0;0.00277;0
54;Hombre;Casado;Formacion Profesional;Inactivo;Ventas;1;Propia_Hipoteca;Si;15477.03;Hipotecario;Compra_Vivienda;80000.0;267;0.0335;0.5997;0.3299;6;1;0.018009;0
54;Mujer;Casado;Posgrado;Funcionario;Salud;3;Propia_Hipoteca;Si;63469.53;Hipotecario;Reforma_Vivienda;371392.97;301;0.0326;1.1137;0.3419;1;0;0.000526;0
68;Mujer;Casado;Grado;Inactivo;Otros;0;Propia_Pagada;No;29670.43;Personal;Educacion;49132.87;40;0.1146;0.0;0.6;4;0;0.005955;0
51;Mujer;Soltero;Bachillerato;Indefinido;Otros;2;Propia_Hipoteca;Si;9341.61;Personal;Consolidacion_Deuda;3148.41;37;0.0761;0.0;0.123;7;2;0.011162;0
32;Mujer;Viudo;Grado;Temporal;Sector Publico;5;Alquiler;No;14777.38;Personal;Educacion;28448.67;44;0.1097;0.0;0.6401;1;0;0.021729;0
31;Mujer;Casado;Posgrado;Indefinido;Educacion;1;Propia_Hipoteca;Si;20617.0;Hipotecario;Compra_Vivienda;80000.0;291;0.0144;0.3634;0.1896;1;0;0.002838;0
53;Hombre;Divorciado;Secundaria;Funcionario;Educacion;2;Alquiler;No;44402.55;Hipotecario;Reforma_Vivienda;256274.42;342;0.0291;0.9789;0.2982;5;0;0.00128;0
18;Mujer;Soltero;Bachillerato;Temporal;Agropecuario;0;Cedida;No;15752.1;Hipotecario;Compra_Vivienda;80000.0;245;0.0172;0.736;0.2951;0;0;0.004966;0
41;Mujer;Divorciado;Bachillerato;Autonomo;Agropecuario;0;Propia_Pagada;No;170986.75;Consumo;Tecnologia;21090.13;18;0.0728;0.0;0.087;4;0;0.000622;0
18;Mujer;Soltero;Formacion Profesional;Temporal;Otros;1;Alquiler;No;21254.7;Auto;Compra_Vehiculo;22888.67;61;0.049;0.0;0.2397;0;1;0.028224;0
43;Mujer;Viudo;Primaria;Indefinido;Sector Publico;0;Alquiler;No;24169.05;Hipotecario;Compra_Vivienda;80000.0;289;0.0142;0.3743;0.1623;3;0;0.001509;0
52;Hombre;Casado;Secundaria;Indefinido;Hosteleria;2;Alquiler;No;12651.09;Personal;Reforma_Hogar;3427.67;15;0.0991;0.0;0.2313;4;0;0.001963;0
45;Mujer;Divorciado;Formacion Profesional;Autonomo;Ventas;1;Propia_Hipoteca;Si;50088.51;Hipotecario;Reforma_Vivienda;293099.49;279;0.0161;0.3745;0.3018;3;0;0.001399;0
53;Otro;Soltero;Bachillerato;Indefinido;Hosteleria;2;Alquiler;No;15009.89;Hipotecario;Compra_Vivienda;80000.0;235;0.0386;0.5337;0.3882;2;0;0.002395;0
65;Hombre;Viudo;Formacion Profesional;Temporal;Ventas;2;Propia_Hipoteca;Si;10137.85;Auto;Compra_Vehiculo;5000.0;47;0.0668;0.0;0.1435;3;0;0.003973;0
40;Mujer;Soltero;Grado;Indefinido;Hosteleria;0;Propia_Hipoteca;Si;10304.23;Auto;Compra_Vehiculo;13113.95;68;0.0434;0.0;0.2537;3;0;0.003441;0
75;Hombre;Casado;Grado;Inactivo;Hosteleria;3;Alquiler;No;23272.8;Personal;Salud;7073.57;36;0.0616;0.0;0.1112;3;0;0.004248;0
44;Hombre;Soltero;Grado;Indefinido;Ventas;1;Propia_Hipoteca;Si;31465.98;Personal;Viajes;22881.21;56;0.0769;0.0;0.1859;4;0;0.002413;0
53;Hombre;Casado;Bachillerato;Indefinido;Tecnologia;2;Propia_Hipoteca;Si;11149.19;Personal;Salud;17550.98;45;0.1407;0.0;0.5427;3;0;0.00359;0
34;Hombre;Divorciado;Grado;Funcionario;Sector Publico;1;Propia_Hipoteca;Si;23287.25;Consumo;Electrodomesticos;12897.71;19;0.1468;0.0;0.3942;2;0;0.000678;0
61;Hombre;Casado;Grado;Inactivo;Ventas;1;Propia_Hipoteca;Si;27757.6;Auto;Compra_Vehiculo;30167.22;66;0.0558;0.0;0.23;3;0;0.005137;0
54;Hombre;Casado;Posgrado;Autonomo;Educacion;2;Alquiler;No;400000.0;Consumo;Tecnologia;30000.0;15;0.1269;0.0;0.0652;5;0;0.001185;0
59;Hombre;Divorciado;Posgrado;Indefinido;Otros;1;Propia_Pagada;No;68716.87;Hipotecario;Reforma_Vivienda;211130.03;287;0.0294;0.464;0.179;0;0;0.000957;0
42;Mujer;Casado;Grado;Temporal;Hosteleria;3;Propia_Pagada;No;13531.36;Personal;Otros;9723.98;34;0.1049;0.0;0.2943;1;0;0.005923;0
26;Mujer;Soltero;Formacion Profesional;Indefinido;Ventas;0;Alquiler;No;106711.99;Hipotecario;Compra_Vivienda;500000.0;329;0.0344;0.6787;0.2641;2;0;0.000627;0
47;Hombre;Casado;Formacion Profesional;Temporal;Educacion;1;Alquiler;No;44682.47;Consumo;Tecnologia;26432.4;20;0.1222;0.0;0.3941;3;0;0.003148;0
21;Mujer;Soltero;Secundaria;Indefinido;Sector Publico;0;Propia_Hipoteca;Si;42580.91;Auto;Compra_Vehiculo;13225.25;38;0.0749;0.0;0.1105;0;0;0.001789;0
37;Mujer;Casado;Bachillerato;Autonomo;Tecnologia;0;Cedida;No;53456.53;Consumo;Viajes;20688.34;12;0.1344;0.0;0.4158;2;0;0.004866;0
44;Hombre;Casado;Formacion Profesional;Funcionario;Sector Publico;0;Propia_Hipoteca;Si;25813.65;Consumo;Electrodomesticos;10302.36;19;0.1272;0.0;0.2796;2;0;0.000534;0
70;Mujer;Divorciado;Secundaria;Inactivo;Otros;2;Alquiler;Si;11084.92;Auto;Compra_Vehiculo;15422.19;51;0.0621;0.0;0.3733;1;0;0.003203;0
45;Hombre;Soltero;Grado;Indefinido;Ventas;0;Alquiler;No;24534.02;Hipotecario;Reforma_Vivienda;96695.2;192;0.0371;1.1391;0.3269;5;0;0.003147;0
43;Hombre;Casado;Grado;Indefinido;Salud;1;Propia_Hipoteca;Si;30005.01;Hipotecario;Reforma_Vivienda;91319.83;294;0.0186;0.5856;0.1547;3;0;0.002156;0
41;Mujer;Soltero;Grado;Desempleado;Sector Publico;1;Alquiler;No;9.57;Consumo;Viajes;500.0;8;0.1258;0.0;0.95;0;0;0.32857;1
25;Hombre;Casado;Grado;Desempleado;Hosteleria;1;Alquiler;No;2017.69;Consumo;Tecnologia;674.02;15;0.0932;0.0;0.2842;3;0;0.047897;0
43;Hombre;Casado;Primaria;Inactivo;Tecnologia;3;Alquiler;No;12578.91;Consumo;Viajes;4003.0;17;0.1067;0.0;0.243;1;0;0.003885;0
43;Hombre;Casado;Grado;Temporal;Construccion;2;Propia_Pagada;No;103626.19;Personal;Reforma_Hogar;80000.0;47;0.1355;0.0;0.2551;4;0;0.001111;0
30;Hombre;Soltero;Grado;Autonomo;Educacion;0;Propia_Hipoteca;Si;39873.76;Personal;Otros;57107.22;60;0.0919;0.0;0.3584;2;0;0.002531;0
27;Hombre;Soltero;Bachillerato;Indefinido;Construccion;0;Propia_Hipoteca;Si;8689.81;Personal;Otros;12294.68;13;0.0714;0.0;0.95;1;1;0.041818;0
36;Mujer;Casado;Secundaria;Funcionario;Sector Publico;2;Cedida;No;19852.07;Hipotecario;Reforma_Vivienda;80000.0;184;0.0272;0.6599;0.3217;2;0;0.000769;0
42;Mujer;Soltero;Grado;Indefinido;Otros;1;Alquiler;No;61699.75;Consumo;Electrodomesticos;30000.0;11;0.1292;0.0;0.5653;5;0;0.002595;0
36;Mujer;Divorciado;Primaria;Funcionario;Sector Publico;0;Alquiler;No;22865.69;Consumo;Electrodomesticos;10970.48;16;0.1065;0.0;0.3876;2;1;0.004079;0
29;Mujer;Soltero;Grado;Indefinido;Salud;0;Alquiler;No;52111.9;Consumo;Otros;30000.0;15;0.1412;0.0;0.5051;1;0;0.002913;0
45;Mujer;Casado;Secundaria;Temporal;Agropecuario;1;Propia_Hipoteca;Si;10986.77;Auto;Compra_Vehiculo;5000.0;54;0.0585;0.0;0.1153;1;5;0.065346;1
48;Hombre;Casado;Secundaria;Indefinido;Otros;1;Propia_Hipoteca;Si;30117.98;Auto;Compra_Vehiculo;20740.92;46;0.0441;0.0;0.1956;4;0;0.001774;0
43;Hombre;Casado;Primaria;Indefinido;Hosteleria;3;Cedida;No;8630.06;Consumo;Otros;3904.16;15;0.0787;0.0;0.3812;4;0;0.0015;0
35;Mujer;Casado;Grado;Indefinido;Ventas;1;Propia_Pagada;No;5683.82;Consumo;Otros;4412.21;14;0.1489;0.0;0.729;4;1;0.040355;0
49;Mujer;Casado;Formacion Profesional;Funcionario;Educacion;3;Propia_Hipoteca;Si;35056.75;Auto;Compra_Vehiculo;31502.42;62;0.0665;0.0;0.206;6;0;0.001205;0
39;Hombre;Soltero;Secundaria;Funcionario;Educacion;0;Propia_Pagada;No;40561.5;Hipotecario;Compra_Vivienda;202462.22;267;0.0242;1.1381;0.2904;3;0;0.000742;0
27;Mujer;Soltero;Secundaria;Indefinido;Salud;0;Cedida;No;22864.73;Personal;Educacion;22497.91;57;0.101;0.0;0.2616;0;0;0.00136;0
54;Mujer;Casado;Formacion Profesional;Funcionario;Salud;1;Cedida;No;42584.58;Personal;Salud;15297.82;32;0.1318;0.0;0.1605;9;0;0.000467;0
46;Mujer;Casado;Formacion Profesional;Autonomo;Sector Publico;1;Propia_Hipoteca;Si;32726.45;Hipotecario;Compra_Vivienda;114107.66;219;0.0313;0.5967;0.251;7;2;0.025007;0
40;Mujer;Casado;Formacion Profesional;Indefinido;Construccion;3;Alquiler;No;15276.02;Hipotecario;Reforma_Vivienda;83537.24;258;0.0276;0.6527;0.3376;0;0;0.002064;0
23;Mujer;Divorciado;Formacion Profesional;Desempleado;Agropecuario;2;Alquiler;No;6376.06;Consumo;Electrodomesticos;1403.88;8;0.09;0.0;0.3415;0;1;0.313914;1
33;Mujer;Divorciado;Bachillerato;Temporal;Otros;1;Cedida;No;20373.85;Personal;Salud;4476.63;24;0.0968;0.0;0.1213;3;0;0.003457;0
66;Hombre;Viudo;Bachillerato;Inactivo;Construccion;0;Propia_Pagada;No;11391.23;Personal;Consolidacion_Deuda;4030.41;44;0.0804;0.0;0.1117;2;0;0.002353;0
23;Hombre;Soltero;Formacion Profesional;Temporal;Construccion;0;Alquiler;Si;13398.04;Personal;Consolidacion_Deuda;7112.58;42;0.1384;0.0;0.1922;0;0;0.00564;0
38;Mujer;Casado;Grado;Indefinido;Tecnologia;1;Alquiler;No;39837.56;Personal;Viajes;56772.81;37;0.13;0.0;0.5635;2;0;0.003258;0
41;Mujer;Casado;Secundaria;Autonomo;Ventas;2;Alquiler;No;4603.76;Personal;Salud;8435.89;60;0.1303;0.0;0.5007;9;0;0.006089;0
45;Hombre;Casado;Bachillerato;Autonomo;Sector Publico;3;Alquiler;No;158433.57;Personal;Salud;32827.16;23;0.0815;0.0;0.1171;5;0;0.001731;0
24;Mujer;Soltero;Bachillerato;Desempleado;Salud;0;Alquiler;No;931.33;Consumo;Electrodomesticos;659.82;23;0.1415;0.0;0.4242;0;1;0.436729;1
44;Mujer;Soltero;Bachillerato;Indefinido;Construccion;0;Alquiler;No;12000.24;Personal;Viajes;7474.25;46;0.096;0.0;0.1948;5;0;0.001452;0
21;Hombre;Divorciado;Bachillerato;Inactivo;Ventas;0;Alquiler;No;21699.51;Personal;Reforma_Hogar;24823.27;29;0.1342;0.0;0.5569;0;0;0.007758;0
43;Mujer;Soltero;Secundaria;Desempleado;Construccion;0;Propia_Pagada;No;5818.34;Consumo;Otros;4619.83;13;0.1495;0.0;0.7985;4;3;0.845192;1
34;Mujer;Soltero;Formacion Profesional;Indefinido;Educacion;1;Propia_Hipoteca;Si;26482.31;Hipotecario;Compra_Vivienda;122240.34;331;0.0169;0.9076;0.2094;2;0;0.002467;0
31;Hombre;Casado;Bachillerato;Funcionario;Salud;1;Alquiler;No;48110.98;Personal;Otros;31691.81;27;0.1133;0.0;0.333;1;0;0.000335;0
52;Hombre;Casado;Posgrado;Indefinido;Tecnologia;0;Propia_Hipoteca;Si;13346.45;Personal;Otros;15917.26;50;0.1273;0.0;0.3703;5;0;0.001237;0
39;Mujer;Casado;Secundaria;Indefinido;Otros;2;Propia_Hipoteca;Si;9760.4;Consumo;Tecnologia;7385.17;14;0.1489;0.0;0.7105;1;0;0.011316;0
